海南	201108	362115.19	140033.43	199551.18	8427.54	14103.04
山西	201108	2586803.75	764974.29	1696574.06	42191.79	83063.61
吉林	201108	1594461.51	487860.40	1014630.01	24955.82	67015.28
黑龙江	201108	2254569.70	617631.81	1501056.29	40540.30	95341.30
安徽	201108	3196338.82	953663.37	2091258.83	46708.83	104707.79
江西	201108	1810385.80	561613.51	1151654.46	36931.69	60186.14
河南	201108	6056067.29	1087402.74	4704128.61	78211.43	186324.51
湖北	201108	3556031.86	777607.00	2561595.11	76202.34	140627.41
湖南	201108	3136836.61	837291.87	2099961.81	73085.57	126497.36
重庆	201108	2172005.56	540970.56	1472933.43	67346.61	90754.96
四川	201108	5457797.80	1436538.91	3656930.45	135491.62	228836.83
贵州	201108	917545.26	403333.45	449882.11	32735.24	31594.46
云南	201108	1632455.18	720946.49	747707.36	60931.76	102869.58
西藏	201108	56968.53	42658.32	5066.62	3189.95	6053.64
陕西	201108	2349213.04	686797.10	1529600.28	52536.99	80278.66
甘肃	201108	995637.41	328187.01	598075.50	24042.34	45332.56
青海	201108	190652.01	90724.66	84110.48	6267.38	9549.49
宁夏	201108	374522.76	148855.10	181620.81	12032.49	32014.37
新疆	201108	1446140.55	589130.00	705845.04	48221.98	102943.53
内蒙古	201108	1623288.60	846278.40	678111.84	39681.33	59217.03
广西	201108	1481053.14	537647.37	846110.38	39755.23	57540.15
集团、总公司本级	201108	306310.58	297713.53	1514.69	6309.27	773.09
北 京	201109	6256294.74	1751000.33	3870874.16	128158.28	506261.97
天 津	201109	1639699.94	571847.91	929777.40	39871.91	98202.72
河 北	201109	5769145.00	1670033.25	3786568.22	104456.37	208087.16
辽 宁	201109	2928188.74	1046894.02	1670236.00	57457.34	153601.39
大 连	201109	1150494.33	402687.88	663652.87	23903.04	60250.54
上 海	201109	5889848.61	1785323.38	3598548.27	147248.36	358728.60
江 苏	201109	9489561.57	2848702.74	6021426.63	248372.10	371060.10
浙 江	201109	5730254.93	2286210.36	3061800.56	158940.70	223303.31
宁 波	201109	1157034.15	584635.51	510558.40	28635.10	33205.14
福 建	201109	2788099.57	883316.99	1644579.01	74703.32	185500.25
厦 门	201109	650827.26	260850.51	335372.00	17847.97	36756.77
山 东	201109	6932590.45	2050757.38	4384259.96	155607.49	341965.62
青 岛	201109	1102589.52	413282.58	595539.82	23421.23	70345.89
广 东	201109	9608365.93	2712739.97	6184913.03	222116.37	488596.55
深 圳	201109	2791748.92	1021116.48	1549090.37	74259.57	147282.50
海 南	201109	416040.94	165263.09	223131.94	10545.24	17100.68
山 西	201109	2898630.98	865407.75	1889329.38	47979.04	95914.80
吉 林	201109	1773750.48	540644.17	1127395.05	28603.01	77108.25
黑龙江	201109	2504816.34	674220.20	1669855.57	48667.30	112073.26
安 徽	201109	3507178.98	1075643.67	2257020.81	54363.55	120150.95
江 西	201109	2028680.25	638494.76	1268614.87	44504.02	77066.60
河 南	201109	6709883.03	1229013.59	5174062.77	89911.62	216895.04
湖 北	201109	3959251.14	870828.92	2826540.90	91014.00	170867.32
湖 南	201109	3528530.86	933027.15	2347820.09	91780.76	155902.86
重 庆	201109	2437492.80	609638.80	1645917.42	77925.93	104010.64
四 川	201109	6071932.73	1633904.01	4016278.85	157347.66	264402.21
贵 州	201109	1039371.31	451512.92	507710.78	40359.20	39788.41
云 南	201109	1862245.60	810125.61	851490.13	76745.13	123884.73
西 藏	201109	61555.79	46120.01	5867.89	3411.52	6156.37
陕 西	201109	2642647.07	773842.70	1710566.25	61530.30	96707.81
甘 肃	201109	1108187.85	363202.49	664923.68	27515.92	52545.76
青 海	201109	213799.95	102058.94	93724.33	6976.75	11039.93
宁 夏	201109	421441.18	165500.64	203763.31	13687.94	38489.29
新 疆	201109	1614235.40	642477.11	797156.78	55267.35	119334.16
内蒙古	201109	1826993.35	932861.78	777007.11	45976.42	71148.04
广 西	201109	1676863.40	602126.46	942270.61	53732.67	78733.67
集团、总公司本级	201109	351791.99	334901.90	8892.19	7194.92	802.98
北 京	201110	6834685.64	1911231.65	4234047.93	139216.24	550189.82
天 津	201110	1777896.21	625058.87	1004180.27	42586.07	106071.00
河 北	201110	6287327.16	1841511.05	4105569.22	113078.35	227168.54
辽 宁	201110	3176280.78	1134821.01	1813071.69	63085.03	165303.05
大 连	201110	1265049.63	437649.14	734529.21	26703.76	66167.53
上 海	201110	6367156.32	1918947.73	3893238.37	163279.36	391690.86
江 苏	201110	10247362.26	3106916.08	6461526.51	271478.35	407441.32
浙 江	201110	6212724.43	2511787.59	3283531.00	174631.01	242774.83
宁 波	201110	1256928.71	635999.61	552015.20	31754.21	37159.69
福 建	201110	3010624.30	963244.59	1768265.66	80600.75	198513.30
厦 门	201110	703254.75	284801.94	359270.89	19387.35	39794.58
山 东	201110	7595740.75	2263721.47	4782182.79	171250.35	378586.14
青 岛	201110	1213906.70	454294.63	656850.88	26178.28	76582.91
广 东	201110	10372884.80	2979334.30	6615671.46	241788.16	536090.88
深 圳	201110	3023026.64	1120082.41	1659304.46	81301.17	162338.60
海 南	201110	454748.64	179723.74	244348.92	11661.90	19014.09
山 西	201110	3157328.39	947376.38	2051702.84	51996.09	106253.09
吉 林	201110	1920401.38	585421.75	1220064.29	30644.68	84270.66
黑龙江	201110	2705768.47	722390.82	1807821.22	52599.65	122956.78
安 徽	201110	3783900.25	1173401.91	2419902.29	59479.47	131116.58
江 西	201110	2204846.28	703103.73	1367612.35	48595.41	85534.79
河 南	201110	7308528.03	1349621.69	5620855.14	97291.14	240760.06
湖 北	201110	4304646.90	945101.32	3067346.75	99288.20	192910.63
湖 南	201110	3822861.03	1016494.60	2540600.25	99433.39	166332.79
重 庆	201110	2675249.15	666028.49	1801688.30	89524.55	118007.82
四 川	201110	6592348.46	1793124.42	4326644.17	178304.48	294275.40
贵 州	201110	1127500.23	491914.18	550260.76	42701.41	42623.88
云 南	201110	2026236.31	889126.49	921678.87	82980.64	132450.31
西 藏	201110	67322.07	50942.65	6314.23	3753.49	6311.70
陕 西	201110	2906578.41	844398.73	1888899.39	66705.00	106575.29
甘 肃	201110	1203211.09	393231.48	722059.89	29961.01	57958.72
青 海	201110	236896.00	110690.96	105773.95	7735.22	12695.87
宁 夏	201110	462450.05	180427.48	224832.97	14755.93	42433.67
新 疆	201110	1745931.11	685310.56	869387.49	60625.70	130607.36
内蒙古	201110	1979951.74	1006606.70	845734.88	49043.43	78566.73
广 西	201110	1817630.66	655331.64	1017047.71	59135.33	86115.98
集团、总公司本级	201110	387984.01	377866.52	1957.22	7804.08	356.19
北 京	201111	7485795.06	2086008.80	4647426.51	149904.43	602455.32
天 津	201111	1935918.23	685352.03	1089207.67	45922.65	115435.88
河 北	201111	6804243.75	2022916.99	4411735.52	121915.21	247676.03
辽 宁	201111	3460292.32	1236823.53	1976924.08	69061.76	177482.95
大 连	201111	1374654.91	477397.48	796456.75	28745.22	72055.46
上 海	201111	6924937.70	2089125.32	4227783.39	179332.10	428696.89
江 苏	201111	11055942.25	3415846.03	6907184.49	292076.07	440835.66
浙 江	201111	6738121.87	2776609.78	3509798.88	189536.09	262177.12
宁 波	201111	1364850.85	696536.50	594535.27	33743.64	40035.44
福 建	201111	3256924.21	1053640.61	1902592.39	87802.54	212888.67
厦 门	201111	761466.12	312929.40	384265.18	21008.32	43263.22
山 东	201111	8257466.73	2502622.31	5156825.32	185778.34	412240.76
青 岛	201111	1334702.82	500821.45	722004.22	28704.40	83172.75
广 东	201111	11246916.09	3278126.33	7110102.95	266376.80	592310.01
深 圳	201111	3297400.21	1238759.26	1789585.30	88746.51	180309.14
海 南	201111	493542.67	195569.23	264502.61	12823.75	20647.08
山 西	201111	3417317.68	1034855.44	2210562.19	56424.91	115475.14
吉 林	201111	2077605.73	636351.38	1316684.90	32805.28	91764.17
黑龙江	201111	2943934.99	784706.45	1966493.13	56587.03	136148.38
安 徽	201111	4051334.59	1283990.69	2561740.20	64470.35	141133.35
江 西	201111	2365418.98	771402.32	1450316.34	52192.66	91507.66
河 南	201111	7870808.29	1485214.39	6019497.72	104143.44	261952.74
湖 北	201111	4672151.39	1044113.91	3312294.96	106797.44	208945.08
湖 南	201111	4108970.51	1103695.62	2718395.02	107195.12	179684.75
重 庆	201111	2892280.51	732393.85	1935659.13	96885.78	127341.75
四 川	201111	7169783.26	2012196.55	4647718.10	192652.79	317215.82
贵 州	201111	1220714.65	537418.74	592465.49	45442.10	45388.32
云 南	201111	2203117.76	980215.72	994654.20	89397.67	138850.17
西 藏	201111	71447.84	53988.55	6756.87	4215.07	6487.35
陕 西	201111	3168260.70	925039.68	2055791.73	71348.49	116080.80
甘 肃	201111	1306989.52	426775.66	784446.13	32276.96	63490.77
青 海	201111	255262.04	120997.05	112477.80	8133.80	13653.39
宁 夏	201111	507614.02	198940.66	246711.61	15886.48	46075.27
新 疆	201111	1892474.83	734750.29	950891.60	64978.91	141854.03
内蒙古	201111	2140997.05	1087253.65	915539.72	52320.87	85882.81
广 西	201111	1973584.86	717789.14	1098445.65	64318.96	93031.11
集团、总公司本级	201111	472805.88	452115.03	11335.63	8905.93	449.29
北京	201112	8209122.88	2325596.82	5058257.48	162041.53	663227.05
天津	201112	2117432.66	751036.03	1186213.45	51795.99	128387.20
河北	201112	7328886.63	2229182.47	4702108.89	128884.22	268711.05
辽宁	201112	3762601.79	1346073.25	2142053.00	74026.30	200449.23
大连	201112	1488301.05	521719.17	857502.59	30171.49	78907.80
上海	201112	7531052.23	2333942.96	4538718.24	193319.48	465071.55
江苏	201112	12000238.94	3799287.66	7410921.62	310769.40	479260.26
浙江	201112	7306706.82	3103219.35	3715502.44	203347.80	284637.23
宁波	201112	1485985.39	772854.36	634240.33	35402.95	43487.75
福建	201112	3503803.75	1163626.45	2017767.94	93338.11	229071.25
厦门	201112	820276.00	346922.19	403854.83	22441.60	47057.38
山东	201112	8903083.64	2762840.81	5498751.22	197664.38	443827.23
青岛	201112	1457268.55	559843.87	776896.18	30666.29	89862.20
广东	201112	12190590.97	3677378.27	7573636.38	288399.61	651176.71
深圳	201112	3599047.25	1397974.60	1905349.46	96555.82	199167.38
海南	201112	537481.10	217804.76	283653.81	13800.87	22221.66
山西	201112	3646684.20	1132821.05	2328689.86	60554.23	124619.06
吉林	201112	2233581.79	690026.77	1408461.88	35144.40	99948.73
黑龙江	201112	3177866.74	844916.38	2124333.55	60702.53	147914.28
安徽	201112	4322981.27	1428172.81	2675256.00	68634.89	150917.57
江西	201112	2522341.09	851294.75	1519860.06	54883.14	96303.15
河南	201112	8398213.44	1633325.80	6371588.98	110223.49	283075.17
湖北	201112	5018190.27	1147139.23	3532789.01	112414.40	225847.63
湖南	201112	4435328.17	1231782.56	2897011.79	112835.05	193698.76
重庆	201112	3118127.12	816271.81	2061872.80	103003.76	136978.75
四川	201112	7787004.10	2250926.29	4990192.52	205228.19	340657.10
贵州	201112	1318114.15	590349.28	631958.63	47786.73	48019.51
云南	201112	2411024.08	1091676.90	1065226.27	94311.47	159809.43
西藏	201112	75984.29	57290.14	7813.20	4303.25	6577.70
陕西	201112	3437209.84	1015066.32	2219712.47	76410.44	126020.60
甘肃	201112	1409270.05	464949.04	841569.85	34315.35	68435.81
青海	201112	278927.84	137183.79	118606.72	8498.55	14638.78
宁夏	201112	553367.02	218793.98	267019.51	16902.74	50650.80
新疆	201112	2036154.79	785100.14	1028579.64	69228.91	153246.10
内蒙古	201112	2297777.62	1166917.89	981151.26	55672.64	94035.83
广西	201112	2126543.58	790617.43	1167135.20	67966.59	100824.36
集团、总公司本级	201112	545941.12	524306.17	11656.62	9507.61	470.72
北 京	201201	1000828.08	293271.18	604114.07	16475.57	86967.26
天 津	201201	248456.68	91209.20	143297.46	3170.32	10779.70
河 北	201201	828137.65	194423.22	591067.89	10880.12	31766.42
辽 宁	201201	423521.87	119688.07	266191.03	4921.73	32721.04
大 连	201201	182008.82	54156.74	117202.25	2670.72	7979.11
上 海	201201	1005794.90	365870.24	573910.09	17947.26	48067.31
江 苏	201201	1843287.59	453750.84	1301501.55	29903.50	58131.70
浙 江	201201	1082888.85	347822.39	690126.96	19651.26	25288.24
宁 波	201201	219290.71	88148.80	124779.58	3184.70	3177.63
福 建	201201	475806.11	142305.86	290193.75	8034.18	35272.32
厦 门	201201	108133.75	38772.77	62035.64	2178.76	5146.58
山 东	201201	1102293.72	274548.96	763178.46	15587.14	48979.16
青 岛	201201	177233.13	56619.66	108192.47	2832.42	9588.58
广 东	201201	1593609.62	407247.52	1077290.76	23387.21	85684.13
深 圳	201201	441902.19	137836.06	273025.85	9514.23	21526.05
海 南	201201	65882.39	22390.96	40232.07	1140.23	2119.13
山 西	201201	506459.65	107086.22	379305.06	4555.14	15513.23
吉 林	201201	260126.52	62239.17	180369.54	4052.54	13465.27
黑龙江	201201	403019.72	61412.38	315787.19	7504.96	18315.19
安 徽	201201	680073.31	136396.69	514789.14	6970.01	21917.47
江 西	201201	354759.38	85910.18	254325.72	5367.93	9155.55
河 南	201201	1111764.83	164737.24	903929.32	9928.12	33170.15
湖 北	201201	724638.32	140017.80	550401.70	10072.65	24146.17
湖 南	201201	558401.99	142011.21	388111.76	9257.10	19021.92
重 庆	201201	442110.20	88922.37	330734.08	9535.55	12918.20
四 川	201201	1064475.35	203581.97	808156.64	14917.93	37818.81
贵 州	201201	172368.03	56881.04	107389.73	3382.75	4714.51
云 南	201201	272253.82	123778.34	128802.41	9057.43	10615.64
西 藏	201201	12533.94	6989.71	1363.61	1575.48	2605.14
陕 西	201201	436895.47	101865.38	313161.09	7337.32	14531.68
甘 肃	201201	199094.18	51692.31	136316.48	2823.18	8262.21
青 海	201201	36709.09	13396.62	21017.62	513.75	1781.10
宁 夏	201201	62071.90	18535.02	36994.38	1049.25	5493.25
新 疆	201201	263651.04	66368.65	166023.63	7669.73	23589.03
内蒙古	201201	231270.82	91620.99	126532.41	3624.49	9492.93
广 西	201201	290085.35	100579.49	174038.11	5872.37	9595.38
集团、总公司本级	201201	35784.70	34643.98	518.80	595.91	26.01
北 京	201202	1842253.52	487612.37	1162163.58	37137.16	155340.41
天 津	201202	441982.28	149913.41	266303.60	6032.17	19733.10
河 北	201202	1493222.50	366004.00	1053461.47	20681.65	53075.38
辽 宁	201202	747835.43	199115.19	483468.10	8787.17	56464.97
大 连	201202	317457.64	84508.95	213960.86	4859.00	14128.83
上 海	201202	1844934.70	542075.19	1167235.60	36591.64	99032.27
江 苏	201202	3174286.17	733262.78	2288237.37	54459.11	98326.91
浙 江	201202	1749363.53	569961.97	1085193.41	33978.28	60229.88
宁 波	201202	349268.68	138598.50	199323.50	5454.87	5891.82
福 建	201202	809637.09	220058.37	515780.61	14880.70	58917.41
厦 门	201202	177401.82	61603.41	103339.42	4035.82	8423.17
山 东	201202	1872160.46	482180.51	1282911.17	29320.09	77748.70
青 岛	201202	290128.97	88955.37	181201.03	4916.57	15056.00
广 东	201202	2716938.85	640574.90	1901652.31	42643.85	132067.79
深 圳	201202	711769.47	208237.16	447107.97	19330.02	37094.32
海 南	201202	121916.52	42603.89	73637.35	1993.60	3681.68
山 西	201202	809072.00	196071.84	581994.62	7798.66	23206.88
吉 林	201202	442628.03	101462.23	313822.74	6968.78	20374.28
黑龙江	201202	680414.44	103631.30	536520.36	11901.60	28361.18
安 徽	201202	1226004.32	264207.44	914811.09	12046.30	34939.49
江 西	201202	642085.99	139995.68	476618.58	10081.29	15390.44
河 南	201202	1981803.23	290420.30	1619134.36	19041.67	53206.90
湖 北	201202	1295149.73	214500.72	1020112.63	18571.56	41964.83
湖 南	201202	987405.39	218870.61	719737.38	16671.52	32125.88
重 庆	201202	789033.71	151659.01	595361.63	16732.88	25280.20
四 川	201202	1890781.78	366521.09	1424815.59	30813.63	68631.47
贵 州	201202	287387.89	99228.60	173705.30	6615.57	7838.41
云 南	201202	475868.19	200910.07	237102.07	17126.06	20729.99
西 藏	201202	15338.02	8980.81	1433.99	2192.14	2731.08
陕 西	201202	740796.31	174504.97	530701.15	13113.23	22476.95
甘 肃	201202	315156.74	82709.85	214857.60	5263.82	12325.47
青 海	201202	57042.69	21597.65	31865.08	840.47	2739.48
宁 夏	201202	109824.77	35204.60	63713.90	2216.20	8690.06
新 疆	201202	440424.88	114435.66	273691.88	15022.54	37274.80
内蒙古	201202	378779.05	153632.46	201400.75	6429.78	17316.06
广 西	201202	486428.23	153883.30	305406.07	10979.25	16159.60
集团、总公司本级	201202	76641.04	75308.78	356.38	943.20	32.68
北 京	201203	2810343.14	702098.61	1792354.34	68592.97	247297.22
天 津	201203	695066.82	232274.06	414541.16	13149.46	35102.14
河 北	201203	2328651.20	634595.23	1564273.34	39624.19	90158.44
辽 宁	201203	1189809.13	340202.14	742707.28	19678.26	87221.44
大 连	201203	477288.93	138789.17	306661.21	8960.31	22878.24
上 海	201203	2649462.26	769769.67	1658716.01	62626.73	158349.85
江 苏	201203	4536311.62	1128361.75	3150719.54	99735.84	157494.50
浙 江	201203	2566872.29	881841.40	1531841.56	60429.70	92759.63
宁 波	201203	503272.40	215556.90	267400.91	9502.82	10811.77
福 建	201203	1195540.38	341811.74	735426.18	28764.60	89537.86
厦 门	201203	262306.91	95336.60	147257.97	6505.93	13206.40
山 东	201203	2767371.35	766477.61	1817541.51	57492.08	125860.15
青 岛	201203	455048.83	150477.45	264212.20	8458.87	31900.31
广 东	201203	4031650.38	1011353.32	2731122.66	77204.92	211969.48
深 圳	201203	1120652.63	348000.61	678310.31	32339.54	62002.18
海 南	201203	181631.99	64095.49	108269.45	3513.82	5753.23
山 西	201203	1227577.42	338502.54	832787.05	16635.67	39652.16
吉 林	201203	690901.14	166285.52	479244.19	11148.02	34223.41
黑龙江	201203	1054375.77	194492.65	792006.96	21611.28	46264.88
安 徽	201203	1653639.05	414600.28	1160833.17	20466.71	57738.89
江 西	201203	924411.73	229135.54	643278.95	19950.49	32046.75
河 南	201203	2776892.38	473192.94	2181272.96	35686.42	86740.06
湖 北	201203	1819193.64	345117.48	1374123.73	33798.28	66154.15
湖 南	201203	1441716.83	338942.25	1005896.55	36221.30	60656.73
重 庆	201203	1099634.10	237445.51	791710.43	28978.73	41499.43
四 川	201203	2624459.29	585999.38	1866260.90	56769.63	115429.38
贵 州	201203	439396.16	163594.13	245958.61	15623.97	14219.45
云 南	201203	761240.98	314156.72	359729.45	28816.75	58538.07
西 藏	201203	31356.06	23791.35	1793.71	2884.51	2886.49
陕 西	201203	1107971.45	294865.11	751026.58	22842.29	39237.47
甘 肃	201203	483973.68	140500.42	312641.13	10406.67	20425.46
青 海	201203	89498.18	37765.41	45689.87	1903.30	4139.60
宁 夏	201203	176526.30	63194.78	95790.18	4077.23	13464.11
新 疆	201203	701228.08	215945.46	402474.35	26334.07	56474.20
内蒙古	201203	645258.73	260364.49	343040.93	13430.04	28423.26
广 西	201203	726965.85	247807.45	430929.15	19737.62	28491.63
集团、总公司本级	201203	100643.71	98233.63	567.23	1798.60	44.25
北 京	201204	3456819.34	906213.77	2167915.50	83338.46	299351.61
天 津	201204	870863.90	311168.38	493266.39	18228.51	48200.62
河 北	201204	2906788.74	852598.49	1888729.51	51497.20	113963.54
辽 宁	201204	1506594.84	469814.60	906752.37	26686.00	103341.87
大 连	201204	591765.54	184853.87	365330.56	11622.06	29959.05
上 海	201204	3207560.60	977760.38	1952271.12	81714.07	195815.03
江 苏	201204	5351090.41	1496174.49	3530489.49	128743.03	195683.40
浙 江	201204	3141910.12	1177526.87	1773815.75	77046.29	113521.21
宁 波	201204	620822.33	290337.06	303952.36	12305.10	14227.81
福 建	201204	1476503.45	463931.54	863667.44	38311.71	110592.76
厦 门	201204	332866.60	128873.13	178284.95	8669.67	17038.85
山 东	201204	3442585.99	1038364.59	2167242.16	76935.82	160043.42
青 岛	201204	571217.30	202306.79	318886.81	11271.81	38751.89
广 东	201204	4907171.03	1335623.74	3194533.69	104858.50	272155.10
深 圳	201204	1401745.31	453656.13	826788.24	40963.97	80336.97
海 南	201204	230367.04	90224.46	128134.79	4547.49	7460.30
山 西	201204	1504984.08	444927.46	989565.71	21913.36	48577.55
吉 林	201204	867039.66	227626.50	582099.98	14655.16	42658.02
黑龙江	201204	1303495.64	264513.46	952043.55	27719.34	59219.29
安 徽	201204	1938821.75	549651.34	1294083.18	25508.64	69578.59
江 西	201204	1098168.80	307661.09	726021.88	24903.91	39581.92
河 南	201204	3357492.94	649661.25	2549377.21	46027.64	112426.84
湖 北	201204	2169476.37	460668.02	1581813.12	44127.60	82867.63
湖 南	201204	1769622.80	460204.86	1187367.26	44825.97	77224.71
重 庆	201204	1330758.55	324096.38	913000.73	38539.75	55121.69
四 川	201204	3182181.79	807588.30	2150652.22	77172.58	146768.69
贵 州	201204	561681.39	232929.03	290112.80	19448.92	19190.64
云 南	201204	960980.58	419057.40	434908.99	35821.60	71192.59
西 藏	201204	40258.68	30995.19	2627.71	3479.26	3156.52
陕 西	201204	1385593.67	398588.52	903342.50	29748.61	53914.04
甘 肃	201204	604740.02	192370.90	371971.24	14049.19	26348.69
青 海	201204	113595.06	50768.98	54333.78	3058.71	5433.59
宁 夏	201204	225644.22	88028.40	114179.76	5771.63	17664.43
新 疆	201204	950937.75	368465.61	473894.17	36533.99	72043.98
内蒙古	201204	821879.34	355847.91	411612.48	18832.07	35586.88
广 西	201204	898262.63	326407.25	510969.00	25384.99	35501.39
集团、总公司本级	201204	118395.15	114356.22	780.41	3195.58	62.94
北 京	201205	4149955.61	1086785.43	2546140.65	98827.80	418201.73
天 津	201205	1062225.28	390985.73	583020.25	25643.52	62575.78
河 北	201205	3514075.46	1065117.02	2242158.46	64561.53	142238.45
辽 宁	201205	1823500.53	594330.87	1074794.84	34319.94	120054.88
大 连	201205	713900.92	231454.18	429545.18	14786.19	38115.36
上 海	201205	3849987.75	1167481.97	2340705.35	100824.53	240975.91
江 苏	201205	6237432.52	1842903.40	3993669.98	158588.36	242270.78
浙 江	201205	3734301.63	1459521.35	2037987.20	94053.32	142739.77
宁 波	201205	749025.22	357955.34	356724.68	15560.90	18784.29
福 建	201205	1767638.50	575624.48	1015908.89	47530.47	128574.65
厦 门	201205	401910.49	160861.11	208904.98	10962.50	21181.89
山 东	201205	4165059.40	1295175.02	2568734.51	96249.49	204900.37
青 岛	201205	689268.74	252831.54	376040.91	14375.16	46021.13
广 东	201205	5820614.99	1670645.65	3679609.18	133226.23	337133.93
深 圳	201205	1708673.10	579020.67	980946.95	48728.91	99976.57
海 南	201205	274605.78	109177.84	150083.39	5612.17	9732.38
山 西	201205	1806422.81	552648.13	1165557.11	27744.21	60473.36
吉 林	201205	1050374.22	298527.16	682761.54	18329.20	50756.31
黑龙江	201205	1661127.01	438590.05	1114248.06	33705.08	74583.83
安 徽	201205	2236481.40	678231.74	1439289.47	30800.49	88159.71
江 西	201205	1306963.80	396123.58	832651.18	29708.11	48480.94
河 南	201205	3983809.76	819471.25	2963183.99	56220.56	144933.96
湖 北	201205	2542430.13	581424.67	1804210.77	54856.19	101938.50
湖 南	201205	2117355.91	587062.10	1382392.35	52739.52	95161.94
重 庆	201205	1564057.70	399469.40	1047868.71	48655.02	68064.57
四 川	201205	3709098.50	1011134.68	2424036.22	95994.19	177933.41
贵 州	201205	673968.30	290740.88	336315.21	23217.02	23695.19
云 南	201205	1157086.19	512565.29	514166.92	44545.72	85808.26
西 藏	201205	48017.21	36295.12	3259.07	4766.88	3696.14
陕 西	201205	1663594.97	491744.68	1067724.79	36530.48	67595.02
甘 肃	201205	730992.92	242904.32	437553.56	17431.86	33103.19
青 海	201205	136664.47	62930.90	62120.50	4291.64	7321.43
宁 夏	201205	275498.35	113763.12	132175.95	7374.78	22184.50
新 疆	201205	1188031.90	509878.23	547094.67	45260.44	85798.56
内蒙古	201205	1008861.69	451275.51	485213.58	24619.52	47753.08
广 西	201205	1066455.20	399155.51	593071.47	30741.94	43486.28
集团、总公司本级	201205	193521.49	187844.82	896.91	3693.40	1086.36
北 京	201206	4964175.72	1324308.08	3016186.98	115006.60	508674.06
天 津	201206	1301028.54	478680.99	710669.27	30809.05	80869.23
河 北	201206	4297971.70	1302346.09	2722543.42	80440.01	192642.18
辽 宁	201206	2207248.46	753314.20	1263507.54	43627.23	146799.49
大 连	201206	861196.60	291696.39	502559.91	17766.46	49173.85
上 海	201206	4640787.15	1389439.49	2833109.90	122255.06	295982.70
江 苏	201206	7334364.02	2221101.16	4606430.82	190669.83	316162.21
浙 江	201206	4538594.19	1765148.17	2467029.11	112880.51	193536.40
宁 波	201206	889254.73	433568.67	412977.94	18781.83	23926.29
福 建	201206	2140506.53	689610.64	1229360.16	57774.73	163761.00
厦 门	201206	484474.65	198107.36	245388.64	13636.76	27341.89
山 东	201206	5185369.67	1570075.50	3210753.55	117085.19	287455.44
青 岛	201206	828353.45	309815.37	444459.25	17674.67	56404.16
广 东	201206	6922788.34	2046845.71	4292189.96	164172.99	419579.68
深 圳	201206	2083420.65	752564.60	1144540.85	57533.34	128781.85
海 南	201206	328817.13	132094.36	175978.24	6971.27	13773.26
山 西	201206	2223796.13	684583.83	1419417.29	34871.27	84923.74
吉 林	201206	1331979.23	433310.53	808508.84	22984.65	67175.21
黑龙江	201206	2080807.43	626860.17	1315385.61	39962.20	98599.45
安 徽	201206	2602531.39	816194.54	1636216.23	37744.88	112375.74
江 西	201206	1561131.26	493688.92	967417.49	35209.93	64814.92
河 南	201206	4732087.80	979237.73	3488773.69	69372.60	194703.78
湖 北	201206	3035064.03	716176.24	2112199.76	68334.06	138353.97
湖 南	201206	2576974.37	757409.36	1624002.70	64897.67	130664.64
重 庆	201206	1851432.24	485228.90	1223445.58	58943.99	83813.77
四 川	201206	4406935.04	1313272.94	2752224.66	118701.28	222736.17
贵 州	201206	811145.37	354055.11	398355.93	28180.74	30553.60
云 南	201206	1434337.12	630893.28	628109.07	56437.93	118896.84
西 藏	201206	56517.11	40781.12	5365.44	6209.56	4160.99
陕 西	201206	1993928.92	587687.00	1271075.33	47224.54	87942.05
甘 肃	201206	894050.13	304454.19	524891.68	20993.79	43710.47
青 海	201206	170272.28	80342.55	74741.18	5468.62	9719.94
宁 夏	201206	334801.35	139985.94	157353.40	9032.57	28429.45
新 疆	201206	1406016.42	590208.81	657586.70	53718.69	104502.22
内蒙古	201206	1298390.37	597485.49	605091.76	32483.76	63329.35
广 西	201206	1281508.81	479329.76	699517.34	37029.33	65632.37
集团、总公司本级	201206	232581.97	224958.58	1041.62	4452.39	2129.38
北 京	201207	5632655.15	1544234.95	3444444.08	133908.70	510067.42
天 津	201207	1453304.10	544218.65	784947.36	33929.12	90208.97
河 北	201207	4795422.60	1496916.52	2994912.98	90249.97	213343.13
辽 宁	201207	2504976.71	882868.54	1411497.73	48833.66	161776.78
大 连	201207	969438.43	334341.04	560229.54	19747.99	55119.86
上 海	201207	5241793.42	1584209.66	3174012.88	141539.09	342031.80
江 苏	201207	8154052.42	2562467.47	5013849.72	216151.63	361583.60
浙 江	201207	5073782.92	2038526.14	2683340.43	129375.08	222541.27
宁 波	201207	999347.61	500933.78	449976.53	21539.91	26897.40
福 建	201207	2381540.71	792128.59	1344197.98	65463.47	179750.67
厦 门	201207	555620.35	233731.66	273581.03	16193.70	32113.96
山 东	201207	5891583.58	1812543.48	3616641.93	132421.23	329976.95
青 岛	201207	941693.40	359597.18	499037.92	20186.59	62871.71
广 东	201207	7795429.23	2365870.96	4759178.51	191481.18	478898.58
深 圳	201207	2383741.12	872220.12	1299064.27	64875.29	147581.45
海 南	201207	371271.64	150635.76	196833.34	8071.41	15731.13
山 西	201207	2470938.74	770231.92	1560371.67	39872.35	100462.79
吉 林	201207	1487803.26	494808.93	892515.10	25842.08	74637.15
黑龙江	201207	2292613.53	688721.44	1450295.76	43366.44	110229.89
安 徽	201207	2925744.12	987347.69	1772080.30	42557.84	123758.28
